549,20000
5.218293645384554,6.373664996077542
5.147943228349381,6.303314579042368
5.006463430711454,6.161834781404441
4.6909052627206265,5.846276613413615
4.739284510917285,5.636519234921181
5.14735244012138,3.4054430690228537
5.126658530029887,3.554177285019987
5.064744589109997,3.492263344100097
5.079767943287478,3.471964697631415
5.004346302777092,3.396543057121029
4.960735305794438,3.6815746795147435
4.981373518238081,3.702212891958387
4.958409701969095,3.6792490756894005
4.93780381901713,3.6586431927374363
5.27745587498536,3.7770733565677372
5.2589908573746325,3.7586083389570097
5.371635187848269,3.6747066653175104
5.280793000275118,3.9972205727152406
5.270003624842696,4.285540407348933
5.2522743553014335,4.267811137807671
5.173586040523629,4.189122823029867
5.2365061293581165,4.346512383542255
5.188756217556747,4.298762471740886
5.151611779900928,4.424868764103821
5.099394454985044,4.372651439187934
5.417815375968633,4.493120614874122
5.412252038320857,4.487557277226346
5.384342618985483,4.459647857890971
5.322600430324402,4.419648782993698
5.26165097756503,4.358699330234326
5.378105187423215,4.401809612223915
5.3600780029185024,4.627615911739285
5.581619825087135,4.849157733907918
5.4890452291234375,4.75658313794422
5.833755016056774,4.982193523980353
5.623301084952348,4.771739592875927
5.838415145562736,4.7663196019928655
5.832139497790672,4.7600439542208015
5.915133742199853,4.843038198629985
5.891988416739305,4.9687074724118485
5.8716094524734626,5.123797543076337
5.843553992763955,5.095742083366829
5.821279760309171,5.0734678509120466
5.827377896175666,5.0544153355930685
5.815791540631857,5.142804960438732
5.345422062249646,4.248681879030936
5.260715059081249,4.1639748758625394
5.2238659649480415,4.127125781729331
5.040921899694516,4.056458682200752
4.9784562595988495,3.9939930421050853
4.945111445314978,4.094447530809282
4.902080006141012,4.119624435641832
4.896277128121581,4.113821557622401
4.864357741712058,4.310982269881868
4.8104570966047255,4.2570816247745356
4.781461011041627,4.228085539211437
4.735237643549572,4.181862171719383
4.706616865498283,4.156437028194718
4.651456234212211,4.315742460092297
4.613857662362584,4.27814388824267
4.574405969475683,4.238692195355764
3.5427224637756254,3.7666149111191967
3.486261017816693,3.710153465160264
3.3805921667762346,3.604484614119806
3.3464461861578574,3.5703386335014287
3.3169628802020448,3.540855327545616
3.2918355134303456,3.515727960773917
3.281847211848027,3.5022579337939326
3.265146138782946,3.4855568607288516
3.2492288592392837,3.4696395811851906
3.4545021206761968,3.3289720659942352
3.469232062744334,3.3039983315701997
4.519118648488419,4.002750465410713
4.522615966771786,4.021783566606627
4.496755804129773,4.0214563958877765
4.356426633971897,3.8811272257298937
4.3315873512000085,3.9286839914981533
4.325461760070914,3.934809582627254
4.317691640327078,3.94257970237109
4.2529505302938295,4.007320812404338
4.222479864371502,4.019359324774702
4.217682067908123,4.0145615283113205
4.225519803298537,4.022399263701738
4.588735959045778,3.7605483471816403
4.6282473789328495,3.9779351641997223
4.573050665270991,3.9227384505378637
4.5351179336025575,3.8848057188694303
4.516631979487904,3.8663197647547776
4.0543236810493894,2.902989331328774
4.045756380500639,2.930753298182184
4.035860564491202,2.9890495693611547
4.019033881354561,2.972222886224513
3.949074141674326,2.9022631465442776
4.435212095408234,2.327337334879113
4.514178345421256,2.663601326244769
4.482486680929958,2.631909661753471
4.638233740180716,2.787656721004228
4.574299392640151,2.7237223734636635
4.574702004799045,2.8330008886935922
4.562575633414154,2.820874517308701
4.557194633619796,2.8154935175143425
4.532319026178373,2.7906179100729203
